corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 8,2025-10-24,Friday,20:58:58,20:59:31,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.54,28.7,Light,59.52
Angkot Feeder Koridor 8,2025-10-24,Friday,20:59:31,21:01:09,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.63,31.9,Light,61.15
Angkot Feeder Koridor 8,2025-10-24,Friday,21:01:09,21:01:46,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.62,27.2,Light,61.77
Angkot Feeder Koridor 8,2025-10-24,Friday,21:01:46,21:01:48,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.04,29.5,Light,61.81
Angkot Feeder Koridor 8,2025-10-24,Friday,21:01:48,21:06:48,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,4.99,31.7,Light,66.8
Angkot Feeder Koridor 8,2025-10-24,Friday,21:00:00,21:06:21,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,6.36,29.0,Light,6.36
Angkot Feeder Koridor 8,2025-10-24,Friday,21:06:21,21:12:12,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,5.84,31.5,Light,12.2
Angkot Feeder Koridor 8,2025-10-24,Friday,21:12:12,21:12:13,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,28.8,Light,12.22
Angkot Feeder Koridor 8,2025-10-24,Friday,21:12:13,21:12:40,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.45,30.4,Light,12.67
Angkot Feeder Koridor 8,2025-10-24,Friday,21:12:40,21:14:33,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,1.89,29.3,Light,14.56
Angkot Feeder Koridor 8,2025-10-24,Friday,21:14:33,21:20:03,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,5.5,28.1,Light,20.06
Angkot Feeder Koridor 8,2025-10-24,Friday,21:20:03,21:26:07,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,6.06,31.4,Light,26.12
Angkot Feeder Koridor 8,2025-10-24,Friday,21:26:07,21:27:54,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,1.79,31.1,Light,27.91
Angkot Feeder Koridor 8,2025-10-24,Friday,21:27:54,21:30:01,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,2.11,26.4,Moderate,30.02
Angkot Feeder Koridor 8,2025-10-24,Friday,21:30:01,21:31:59,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,1.97,28.2,Light,31.99
Angkot Feeder Koridor 8,2025-10-24,Friday,21:31:59,21:33:51,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.86,29.7,Light,33.85
Angkot Feeder Koridor 8,2025-10-24,Friday,21:33:51,21:35:45,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.91,28.9,Light,35.76
Angkot Feeder Koridor 8,2025-10-24,Friday,21:35:45,21:37:29,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.73,31.9,Light,37.49
Angkot Feeder Koridor 8,2025-10-24,Friday,21:37:29,21:39:28,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,1.98,27.7,Light,39.47
Angkot Feeder Koridor 8,2025-10-24,Friday,21:39:28,21:45:13,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,5.75,27.5,Light,45.22
Angkot Feeder Koridor 8,2025-10-24,Friday,21:45:13,21:45:52,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.66,29.3,Light,45.88
Angkot Feeder Koridor 8,2025-10-24,Friday,21:45:52,21:47:18,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.43,29.3,Light,47.31
Angkot Feeder Koridor 8,2025-10-24,Friday,21:47:18,21:49:40,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.36,31.6,Light,49.67
Angkot Feeder Koridor 8,2025-10-24,Friday,21:49:40,21:50:46,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.1,29.2,Light,50.77
Angkot Feeder Koridor 8,2025-10-24,Friday,21:50:46,21:52:21,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.59,31.0,Light,52.36
Angkot Feeder Koridor 8,2025-10-24,Friday,21:52:21,21:53:01,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.67,32.4,Light,53.03
Angkot Feeder Koridor 8,2025-10-24,Friday,21:53:01,21:53:54,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.87,28.0,Light,53.9
Angkot Feeder Koridor 8,2025-10-24,Friday,21:53:54,21:54:30,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.61,30.5,Light,54.51
Angkot Feeder Koridor 8,2025-10-24,Friday,21:54:30,21:54:31,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.02,28.2,Light,54.53
Angkot Feeder Koridor 8,2025-10-24,Friday,21:54:31,21:55:04,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.55,32.0,Light,55.08
Angkot Feeder Koridor 8,2025-10-24,Friday,21:55:04,21:56:10,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.1,34.2,Light,56.18
Angkot Feeder Koridor 8,2025-10-24,Friday,21:56:10,21:56:36,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.43,30.7,Light,56.61
Angkot Feeder Koridor 8,2025-10-24,Friday,21:56:36,21:59:01,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.41,31.1,Light,59.02
Angkot Feeder Koridor 8,2025-10-24,Friday,21:59:01,22:00:25,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.4,32.2,Light,60.42
Angkot Feeder Koridor 8,2025-10-24,Friday,22:00:25,22:00:54,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.49,31.5,Light,60.91
Angkot Feeder Koridor 8,2025-10-24,Friday,22:00:54,22:02:25,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.51,34.4,Light,62.42
Angkot Feeder Koridor 8,2025-10-24,Friday,22:02:25,22:02:57,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.54,31.1,Light,62.96
Angkot Feeder Koridor 8,2025-10-24,Friday,22:02:57,22:03:00,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.04,30.3,Light,63.0
Angkot Feeder Koridor 8,2025-10-24,Friday,22:03:00,22:08:06,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,5.1,31.0,Light,68.1
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:00:00,06:06:10,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,6.17,29.9,Light,6.17
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:06:10,06:13:21,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,7.18,25.7,Moderate,13.35
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:13:21,06:13:22,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,28.2,Light,13.37
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:13:22,06:13:49,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.46,30.0,Light,13.83
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:13:49,06:15:55,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,2.1,26.4,Moderate,15.93
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:15:55,06:21:34,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,5.65,27.4,Light,21.58
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:21:34,06:27:58,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,6.39,29.8,Light,27.97
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:27:58,06:29:49,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,1.85,30.1,Light,29.82
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:29:49,06:32:15,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,2.43,23.0,Moderate,32.25
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:32:15,06:34:31,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,2.27,24.5,Moderate,34.52
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:34:31,06:36:34,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,2.06,26.8,Moderate,36.58
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:36:34,06:38:30,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.93,28.6,Light,38.51
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:38:30,06:40:34,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,2.07,26.7,Moderate,40.58
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:40:34,06:42:27,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,1.87,29.5,Light,42.45
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:42:27,06:48:36,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,6.16,25.7,Moderate,48.61
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:48:36,06:49:22,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.76,25.4,Moderate,49.37
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:49:22,06:50:53,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.52,27.6,Light,50.89
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:50:53,06:53:15,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.37,31.5,Light,53.26
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:53:15,06:54:29,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.23,26.0,Moderate,54.49
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:54:29,06:56:09,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.66,29.8,Light,56.15
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:56:09,06:56:50,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.69,31.5,Light,56.84
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:56:50,06:57:45,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.92,26.5,Moderate,57.76
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:57:45,06:58:24,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.65,28.8,Light,58.41
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:58:24,06:58:25,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.02,26.4,Moderate,58.43
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:58:25,06:59:03,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.63,28.3,Light,59.06
Angkot Feeder Koridor 8,2025-10-25,Saturday,06:59:03,07:00:22,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.31,28.7,Light,60.37
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:00:22,07:00:50,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.47,28.1,Light,60.84
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:00:50,07:03:40,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.84,26.4,Moderate,63.68
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:03:40,07:05:23,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.71,26.3,Moderate,65.39
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:05:23,07:05:57,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.56,27.3,Light,65.95
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:05:57,07:07:57,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,2.0,26.0,Moderate,67.95
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:07:57,07:08:37,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.68,25.0,Moderate,68.63
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:08:37,07:08:40,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.04,25.2,Moderate,68.67
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:08:40,07:15:08,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,6.47,24.4,Moderate,75.14
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:00:00,07:07:22,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,7.38,25.0,Moderate,7.38
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:07:22,07:14:15,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,6.88,26.8,Moderate,14.26
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:14:15,07:14:16,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,29.8,Light,14.28
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:14:16,07:14:47,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.51,27.2,Light,14.79
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:14:47,07:17:04,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,2.29,24.2,Moderate,17.08
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:17:04,07:22:56,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,5.86,26.4,Moderate,22.94
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:22:56,07:30:13,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,7.29,26.1,Moderate,30.23
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:30:13,07:32:07,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,1.89,29.4,Light,32.12
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:32:07,07:34:02,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,1.92,29.0,Light,34.04
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:34:02,07:35:55,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,1.88,29.5,Light,35.92
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:35:55,07:37:51,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.94,28.4,Light,37.86
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:37:51,07:39:34,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.72,32.1,Light,39.58
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:39:34,07:41:54,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,2.33,23.7,Moderate,41.91
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:41:54,07:43:57,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,2.04,26.9,Moderate,43.95
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:43:57,07:49:12,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,5.26,30.1,Light,49.21
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:49:12,07:49:57,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.74,26.1,Moderate,49.95
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:49:57,07:51:15,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.31,32.0,Light,51.26
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:51:15,07:54:09,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.89,25.8,Moderate,54.15
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:54:09,07:55:18,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.16,27.7,Light,55.31
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:55:18,07:57:16,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.96,25.2,Moderate,57.27
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:57:16,07:58:01,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.75,29.0,Light,58.02
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:58:01,07:58:55,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.91,26.9,Moderate,58.93
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:58:55,07:59:34,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.65,28.5,Light,59.58
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:59:34,07:59:36,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.02,24.3,Moderate,59.6
Angkot Feeder Koridor 8,2025-10-25,Saturday,07:59:36,08:00:18,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.7,25.4,Moderate,60.3
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:00:18,08:01:26,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.14,33.1,Light,61.44
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:01:26,08:01:51,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.42,31.9,Light,61.86
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:01:51,08:04:07,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.26,33.3,Light,64.12
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:04:07,08:05:38,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.52,29.7,Light,65.64
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:05:38,08:06:12,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.57,26.8,Moderate,66.21
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:06:12,08:07:56,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.73,30.0,Light,67.94
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:07:56,08:08:28,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.54,31.1,Light,68.48
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:08:28,08:08:30,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.03,33.3,Light,68.51
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:08:30,08:14:18,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,5.8,27.3,Light,74.31
Angkot Feeder Koridor 8,2025-10-25,Saturday,08:00:00,08:05:50,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,5.84,31.6,Light,5.84
