observation_id,respondent_id,alternative_index,label,optimized_for,time_minutes,cost_rupiah,transfers,access_km,comfort,reliability,age,gender,occupation,income,vehicle_ownership,trip_purpose,transit_frequency,pref_time,pref_cost,pref_comfort,pref_accessibility,pref_reliability,chosen
119,b4d587e5-4bfd-5fa0-b1c5-ddc9d41aa738,0,Rekomendasi,time,54.2,5000,0,0.35,4.28,4.51,26-35,Perempuan,Wiraswasta,1-3 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali seminggu,4,1,1,2,1,1
119,b4d587e5-4bfd-5fa0-b1c5-ddc9d41aa738,1,Kendaraan Pribadi,private_vehicle,53.0,10500,0,0.0,3.66,2.98,26-35,Perempuan,Wiraswasta,1-3 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali seminggu,4,1,1,2,1,0
120,9efe9341-6a2d-5fb3-bcc2-796819d8b59e,0,Tercepat,time,46.1,10000,0,1.25,3.56,4.59,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,4,2,2,3,0
120,9efe9341-6a2d-5fb3-bcc2-796819d8b59e,1,Termurah,alternative,54.7,14000,1,0.33,3.88,3.65,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,4,2,2,3,0
120,9efe9341-6a2d-5fb3-bcc2-796819d8b59e,2,Kendaraan Pribadi,private_vehicle,15.2,6500,0,0.0,4.08,2.87,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,4,2,2,3,1
121,8105fe41-7a6a-50de-81f8-0d26172fc178,0,Rekomendasi,time,72.9,5000,0,1.01,3.35,4.74,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,4,2,2,3,1
121,8105fe41-7a6a-50de-81f8-0d26172fc178,1,Kendaraan Pribadi,private_vehicle,79.9,12000,0,0.0,4.46,3.15,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,4,2,2,3,0
122,db0e689a-ce74-5bbd-9d37-cbdc32037a25,0,Rekomendasi,time,50.6,5000,0,0.58,4.2,3.89,36-50,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,2,2,3,5,1,0
122,db0e689a-ce74-5bbd-9d37-cbdc32037a25,1,Preferensi Saya,alternative,65.1,7000,1,0.24,3.4,4.25,36-50,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,2,2,3,5,1,0
122,db0e689a-ce74-5bbd-9d37-cbdc32037a25,2,Kendaraan Pribadi,private_vehicle,51.0,7000,0,0.0,3.38,3.83,36-50,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,2,2,3,5,1,1
123,653391e8-aceb-552c-98f9-9340a5088633,0,Tercepat,cost,94.8,6000,0,0.87,2.1,3.69,36-50,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Jarang/tidak pernah,2,2,3,5,1,0
123,653391e8-aceb-552c-98f9-9340a5088633,1,Kendaraan Pribadi,private_vehicle,50.8,15000,0,0.0,4.04,4.15,36-50,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Jarang/tidak pernah,2,2,3,5,1,1
124,b6e1c748-334b-5da4-a460-2064438ace74,0,Tercepat,time,53.7,5000,0,0.94,3.49,4.62,26-35,Laki-laki,PNS/TNI/Polri,5-10 juta,Motor,Kerja,Setiap hari,4,5,2,1,4,1
124,b6e1c748-334b-5da4-a460-2064438ace74,1,Preferensi Saya,alternative,57.8,8000,1,0.33,3.32,4.06,26-35,Laki-laki,PNS/TNI/Polri,5-10 juta,Motor,Kerja,Setiap hari,4,5,2,1,4,0
124,b6e1c748-334b-5da4-a460-2064438ace74,2,Kendaraan Pribadi,private_vehicle,47.9,8500,0,0.0,4.46,3.86,26-35,Laki-laki,PNS/TNI/Polri,5-10 juta,Motor,Kerja,Setiap hari,4,5,2,1,4,0
125,3d64ac2b-909a-5374-815e-30376acc3988,0,Rekomendasi,time,49.6,5000,0,0.51,3.94,3.74,26-35,Laki-laki,PNS/TNI/Polri,5-10 juta,Motor,Kerja,Setiap hari,4,5,2,1,4,1
125,3d64ac2b-909a-5374-815e-30376acc3988,1,Kendaraan Pribadi,private_vehicle,39.1,6000,0,0.0,3.6,2.43,26-35,Laki-laki,PNS/TNI/Polri,5-10 juta,Motor,Kerja,Setiap hari,4,5,2,1,4,0
126,02bc9d10-c556-551d-9911-604276993f48,0,Rekomendasi,time,69.3,10000,0,1.27,4.92,4.33,>50,Perempuan,Karyawan,5-10 juta,Motor,Kerja,Beberapa kali seminggu,2,5,5,5,4,1
126,02bc9d10-c556-551d-9911-604276993f48,1,Tercepat,alternative,79.9,12000,1,0.26,2.66,4.14,>50,Perempuan,Karyawan,5-10 juta,Motor,Kerja,Beberapa kali seminggu,2,5,5,5,4,0
126,02bc9d10-c556-551d-9911-604276993f48,2,Kendaraan Pribadi,private_vehicle,48.8,14000,0,0.0,4.03,3.07,>50,Perempuan,Karyawan,5-10 juta,Motor,Kerja,Beberapa kali seminggu,2,5,5,5,4,0
127,5a066f67-fe0a-56a5-8841-ad66bcb82b2e,0,Tercepat,time,60.3,5000,0,0.37,3.56,4.23,>50,Perempuan,Karyawan,5-10 juta,Motor,Lainnya,Beberapa kali seminggu,2,5,5,5,4,0
127,5a066f67-fe0a-56a5-8841-ad66bcb82b2e,1,Kendaraan Pribadi,private_vehicle,48.2,9500,0,0.0,3.97,3.74,>50,Perempuan,Karyawan,5-10 juta,Motor,Lainnya,Beberapa kali seminggu,2,5,5,5,4,1
128,170dcaa1-ce28-5b66-9f33-5f5fd4c68fcf,0,Tercepat,cost,48.0,5000,0,0.4,2.72,2.78,36-50,Laki-laki,Karyawan,5-10 juta,Motor,Kerja,Setiap hari,4,5,4,3,4,0
128,170dcaa1-ce28-5b66-9f33-5f5fd4c68fcf,1,Kendaraan Pribadi,private_vehicle,26.2,5500,0,0.0,3.93,2.72,36-50,Laki-laki,Karyawan,5-10 juta,Motor,Kerja,Setiap hari,4,5,4,3,4,1
129,dcd4d2dc-4d1c-5e4c-8ec1-11304901ea19,0,Rekomendasi,time,66.0,5000,0,0.16,3.71,3.55,36-50,Laki-laki,Karyawan,5-10 juta,Motor,Kerja,Setiap hari,4,5,4,3,4,1
129,dcd4d2dc-4d1c-5e4c-8ec1-11304901ea19,1,Kendaraan Pribadi,private_vehicle,57.7,11000,0,0.0,3.39,3.8,36-50,Laki-laki,Karyawan,5-10 juta,Motor,Kerja,Setiap hari,4,5,4,3,4,0
130,a9d35ab3-dac5-554c-861b-d88159c82da5,0,Tercepat,time,70.2,5000,0,0.34,3.37,4.51,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,3,2,4,3,5,1
130,a9d35ab3-dac5-554c-861b-d88159c82da5,1,Termurah,alternative,87.4,9000,1,0.19,3.78,2.68,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,3,2,4,3,5,0
130,a9d35ab3-dac5-554c-861b-d88159c82da5,2,Kendaraan Pribadi,private_vehicle,55.2,15500,0,0.0,3.78,3.59,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,3,2,4,3,5,0
131,897138a8-7945-57c6-8e6f-79f7bb078767,0,Termurah,time,50.5,10000,0,0.85,2.8,4.78,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,3,2,4,3,5,0
131,897138a8-7945-57c6-8e6f-79f7bb078767,1,Kendaraan Pribadi,private_vehicle,46.1,11500,0,0.0,3.83,3.05,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,3,2,4,3,5,1
132,1b4608e4-ef3b-51fe-a6ac-9d6e511e1059,0,Rekomendasi,time,47.3,5000,0,0.94,3.21,3.91,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,5,5,3,1,0
132,1b4608e4-ef3b-51fe-a6ac-9d6e511e1059,1,Termurah,alternative,49.5,7000,1,0.11,3.03,4.05,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,5,5,3,1,0
132,1b4608e4-ef3b-51fe-a6ac-9d6e511e1059,2,Kendaraan Pribadi,private_vehicle,36.7,9000,0,0.0,3.83,3.12,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,5,5,3,1,1
133,71547f10-e4d5-5e0c-be96-8f41a5c7f205,0,Termurah,cost,44.7,5000,0,0.84,3.08,3.74,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,5,5,3,1,0
133,71547f10-e4d5-5e0c-be96-8f41a5c7f205,1,Kendaraan Pribadi,private_vehicle,23.9,6000,0,0.0,4.21,2.89,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,5,5,3,1,1
134,d8547ff3-e07a-5e27-835d-33d5521157c1,0,Termurah,time,54.1,5000,0,1.22,3.96,4.07,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,4,3,5,3,4,0
134,d8547ff3-e07a-5e27-835d-33d5521157c1,1,Rekomendasi,alternative,63.1,7000,1,0.21,2.46,3.49,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,4,3,5,3,4,1
134,d8547ff3-e07a-5e27-835d-33d5521157c1,2,Preferensi Saya,ride_hailing,35.0,19000,0,0.0,2.96,3.49,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,4,3,5,3,4,0
135,a3ca0408-668d-5f9f-8a79-a3e571f78de0,0,Termurah,time,43.8,5000,0,0.76,3.71,4.74,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Belanja/Rekreasi,Setiap hari,4,3,5,3,4,1
135,a3ca0408-668d-5f9f-8a79-a3e571f78de0,1,Rekomendasi,ride_hailing,33.2,21000,0,0.0,2.99,2.86,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Belanja/Rekreasi,Setiap hari,4,3,5,3,4,0
136,5b53373d-e0d1-55b3-b123-ed1d359b2d54,0,Rekomendasi,time,44.3,5000,0,0.73,3.36,3.81,36-50,Laki-laki,Wiraswasta,3-5 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5,4,4,4,2,0
136,5b53373d-e0d1-55b3-b123-ed1d359b2d54,1,Tercepat,alternative,48.9,8000,1,0.16,3.79,4.27,36-50,Laki-laki,Wiraswasta,3-5 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5,4,4,4,2,0
136,5b53373d-e0d1-55b3-b123-ed1d359b2d54,2,Kendaraan Pribadi,private_vehicle,28.6,5000,0,0.0,3.92,2.71,36-50,Laki-laki,Wiraswasta,3-5 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5,4,4,4,2,1
137,21205743-417e-5070-b410-33397243ad98,0,Tercepat,time,35.4,5000,0,0.27,4.41,4.03,36-50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali seminggu,5,4,4,4,2,0
137,21205743-417e-5070-b410-33397243ad98,1,Kendaraan Pribadi,private_vehicle,33.3,7500,0,0.0,3.87,3.47,36-50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali seminggu,5,4,4,4,2,1
138,aaa0b502-f237-58ab-8201-38c537753853,0,Tercepat,cost,64.8,7000,0,0.49,1.88,3.33,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,2,3,3,2,1,0
138,aaa0b502-f237-58ab-8201-38c537753853,1,Kendaraan Pribadi,private_vehicle,31.7,10000,0,0.0,4.18,3.43,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,2,3,3,2,1,1
139,b0813576-5f6c-58e0-a689-7773b8110523,0,Rekomendasi,time,44.9,5000,0,0.28,4.16,4.79,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali sebulan,2,3,3,2,1,0
139,b0813576-5f6c-58e0-a689-7773b8110523,1,Kendaraan Pribadi,private_vehicle,27.5,5500,0,0.0,3.59,3.88,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali sebulan,2,3,3,2,1,1
140,955f368f-2d79-5900-85db-4058628c2b70,0,Tercepat,time,56.8,5000,0,1.05,3.61,4.35,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,1,4,1,2,1,1
140,955f368f-2d79-5900-85db-4058628c2b70,1,Rekomendasi,alternative,57.1,8000,1,0.3,2.79,3.75,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,1,4,1,2,1,0
140,955f368f-2d79-5900-85db-4058628c2b70,2,Preferensi Saya,ride_hailing,32.4,23000,0,0.0,4.27,3.95,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,1,4,1,2,1,0
141,afc788e5-0c1a-55a2-8740-0ae534770dbf,0,Rekomendasi,time,51.4,5000,0,1.02,3.24,4.07,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,1,4,1,2,1,1
141,afc788e5-0c1a-55a2-8740-0ae534770dbf,1,Tercepat,ride_hailing,27.5,16500,0,0.0,2.76,3.94,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,1,4,1,2,1,0
142,7d563cf3-54d7-5e35-81ff-8f8f827d11e9,0,Tercepat,time,34.3,5000,0,0.68,3.87,3.87,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3,4,2,4,3,1
142,7d563cf3-54d7-5e35-81ff-8f8f827d11e9,1,Preferensi Saya,alternative,40.1,8000,1,0.11,3.64,2.98,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3,4,2,4,3,0
142,7d563cf3-54d7-5e35-81ff-8f8f827d11e9,2,Kendaraan Pribadi,private_vehicle,22.2,6500,0,0.0,3.78,3.6,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3,4,2,4,3,0
143,c4bccd5d-9408-5641-9fba-f7916591cb6c,0,Rekomendasi,cost,57.5,6000,0,0.47,2.8,2.56,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3,4,2,4,3,0
143,c4bccd5d-9408-5641-9fba-f7916591cb6c,1,Kendaraan Pribadi,private_vehicle,33.8,7000,0,0.0,3.89,2.97,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3,4,2,4,3,1
144,e0f7f006-fee4-5de3-9d6f-62794d1a2db8,0,Rekomendasi,time,42.2,10000,0,1.17,3.67,4.3,36-50,Perempuan,Lainnya,3-5 juta,Motor dan mobil,Kerja,Setiap hari,3,1,4,1,3,0
144,e0f7f006-fee4-5de3-9d6f-62794d1a2db8,1,Preferensi Saya,alternative,43.3,12000,1,0.14,3.21,4.26,36-50,Perempuan,Lainnya,3-5 juta,Motor dan mobil,Kerja,Setiap hari,3,1,4,1,3,0
144,e0f7f006-fee4-5de3-9d6f-62794d1a2db8,2,Kendaraan Pribadi,private_vehicle,25.7,11500,0,0.0,4.21,2.8,36-50,Perempuan,Lainnya,3-5 juta,Motor dan mobil,Kerja,Setiap hari,3,1,4,1,3,1
145,0a000528-0a1f-5a7f-b36f-99fbd8f795bd,0,Rekomendasi,time,61.9,5000,0,0.89,4.27,4.15,36-50,Perempuan,Lainnya,3-5 juta,Motor dan mobil,Kerja,Setiap hari,3,1,4,1,3,1
145,0a000528-0a1f-5a7f-b36f-99fbd8f795bd,1,Kendaraan Pribadi,private_vehicle,44.3,9500,0,0.0,3.74,2.93,36-50,Perempuan,Lainnya,3-5 juta,Motor dan mobil,Kerja,Setiap hari,3,1,4,1,3,0
146,6b005051-bb33-5078-978c-569851f903b4,0,Rekomendasi,time,48.6,10000,0,0.27,3.39,5.0,36-50,Laki-laki,Wiraswasta,5-10 juta,Motor,Kerja,Beberapa kali seminggu,3,4,2,4,5,0
146,6b005051-bb33-5078-978c-569851f903b4,1,Tercepat,alternative,65.1,14000,1,0.23,3.38,3.88,36-50,Laki-laki,Wiraswasta,5-10 juta,Motor,Kerja,Beberapa kali seminggu,3,4,2,4,5,0
146,6b005051-bb33-5078-978c-569851f903b4,2,Kendaraan Pribadi,private_vehicle,36.2,10500,0,0.0,3.83,3.95,36-50,Laki-laki,Wiraswasta,5-10 juta,Motor,Kerja,Beberapa kali seminggu,3,4,2,4,5,1
147,dd8339e5-63d1-52bc-ad7e-516bd125597f,0,Preferensi Saya,time,59.2,5000,0,0.36,4.39,4.1,36-50,Laki-laki,Wiraswasta,5-10 juta,Motor,Kerja,Beberapa kali seminggu,3,4,2,4,5,1
147,dd8339e5-63d1-52bc-ad7e-516bd125597f,1,Kendaraan Pribadi,private_vehicle,58.4,10500,0,0.0,3.7,2.98,36-50,Laki-laki,Wiraswasta,5-10 juta,Motor,Kerja,Beberapa kali seminggu,3,4,2,4,5,0
148,edd191be-81d5-5c1d-a3fe-e61926163566,0,Rekomendasi,cost,38.3,6000,0,0.21,3.19,2.74,>50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali sebulan,3,5,2,5,3,0
148,edd191be-81d5-5c1d-a3fe-e61926163566,1,Kendaraan Pribadi,private_vehicle,17.1,5000,0,0.0,3.99,3.36,>50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali sebulan,3,5,2,5,3,1
149,145b1221-71cf-5a8e-81a4-152242ed4d4f,0,Termurah,time,57.4,5000,0,0.35,4.16,4.69,>50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali sebulan,3,5,2,5,3,0
149,145b1221-71cf-5a8e-81a4-152242ed4d4f,1,Kendaraan Pribadi,private_vehicle,54.5,9000,0,0.0,3.45,4.1,>50,Laki-laki,Wiraswasta,3-5 juta,Motor,Kerja,Beberapa kali sebulan,3,5,2,5,3,1
150,397f2a35-f5ad-5b05-aa10-e71c74f4a5b8,0,Rekomendasi,time,53.1,5000,0,0.92,4.44,4.11,26-35,Perempuan,Wiraswasta,3-5 juta,Motor,Kerja,Setiap hari,4,2,3,3,3,1
150,397f2a35-f5ad-5b05-aa10-e71c74f4a5b8,1,Termurah,alternative,51.7,8000,1,0.19,4.28,3.6,26-35,Perempuan,Wiraswasta,3-5 juta,Motor,Kerja,Setiap hari,4,2,3,3,3,0
150,397f2a35-f5ad-5b05-aa10-e71c74f4a5b8,2,Kendaraan Pribadi,private_vehicle,29.6,10000,0,0.0,3.82,3.87,26-35,Perempuan,Wiraswasta,3-5 juta,Motor,Kerja,Setiap hari,4,2,3,3,3,0
151,b598ab1f-69dd-5c63-8cd2-52bf3a3e370c,0,Rekomendasi,time,54.6,10000,0,0.42,3.65,4.18,26-35,Perempuan,Wiraswasta,3-5 juta,Motor,Belanja/Rekreasi,Setiap hari,4,2,3,3,3,0
151,b598ab1f-69dd-5c63-8cd2-52bf3a3e370c,1,Kendaraan Pribadi,private_vehicle,47.7,8000,0,0.0,3.8,3.46,26-35,Perempuan,Wiraswasta,3-5 juta,Motor,Belanja/Rekreasi,Setiap hari,4,2,3,3,3,1
152,9a1605ab-72b4-5ff5-a9f2-941974eed3ca,0,Tercepat,time,41.5,5000,0,0.15,4.8,4.66,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Mobil,Kerja,Setiap hari,5,5,4,4,5,1
152,9a1605ab-72b4-5ff5-a9f2-941974eed3ca,1,Termurah,alternative,60.1,8000,1,0.17,3.08,3.91,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Mobil,Kerja,Setiap hari,5,5,4,4,5,0
152,9a1605ab-72b4-5ff5-a9f2-941974eed3ca,2,Kendaraan Pribadi,private_vehicle,42.9,13500,0,0.0,4.46,3.43,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Mobil,Kerja,Setiap hari,5,5,4,4,5,0
153,1b956262-9530-50a2-a97e-ff60f2ee92a7,0,Rekomendasi,cost,87.7,5000,0,0.46,3.27,2.98,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Mobil,Kerja,Setiap hari,5,5,4,4,5,0
153,1b956262-9530-50a2-a97e-ff60f2ee92a7,1,Kendaraan Pribadi,private_vehicle,58.9,19000,0,0.0,4.47,3.87,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Mobil,Kerja,Setiap hari,5,5,4,4,5,1
154,5425c829-c7d6-54bc-bd18-2f04838129f5,0,Rekomendasi,time,60.0,5000,0,0.92,3.34,4.53,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,4,2,4,4,2,0
154,5425c829-c7d6-54bc-bd18-2f04838129f5,1,Termurah,alternative,62.6,7000,1,0.11,3.24,3.63,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,4,2,4,4,2,1
154,5425c829-c7d6-54bc-bd18-2f04838129f5,2,Kendaraan Pribadi,private_vehicle,38.5,9500,0,0.0,4.38,3.66,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,4,2,4,4,2,0
155,132ed1f4-89cb-5e05-bbd3-7876876cc4f5,0,Rekomendasi,time,34.5,5000,0,0.24,4.04,3.81,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,4,2,4,4,2,0
155,132ed1f4-89cb-5e05-bbd3-7876876cc4f5,1,Kendaraan Pribadi,private_vehicle,19.6,5500,0,0.0,4.02,3.87,26-35,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali sebulan,4,2,4,4,2,1
156,d6d3cacb-9cbe-5334-8462-ca3fb51ea8bd,0,Rekomendasi,time,39.6,10000,0,0.26,4.01,4.23,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,2,1,5,1
156,d6d3cacb-9cbe-5334-8462-ca3fb51ea8bd,1,Tercepat,alternative,45.9,13000,1,0.35,3.08,3.97,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,2,1,5,0
156,d6d3cacb-9cbe-5334-8462-ca3fb51ea8bd,2,Kendaraan Pribadi,private_vehicle,21.5,7000,0,0.0,4.06,3.02,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,2,1,5,0
157,6fdc0984-bb6e-5533-8aeb-26288178117b,0,Tercepat,time,51.0,5000,0,1.07,3.55,4.65,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,2,1,5,0
157,6fdc0984-bb6e-5533-8aeb-26288178117b,1,Kendaraan Pribadi,private_vehicle,31.3,8500,0,0.0,3.52,3.45,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,2,1,5,1
158,5602ac58-d52e-5d5b-92af-ea481e8698e4,0,Termurah,cost,42.2,5000,0,0.74,3.75,2.05,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Setiap hari,2,5,4,3,3,0
158,5602ac58-d52e-5d5b-92af-ea481e8698e4,1,Kendaraan Pribadi,private_vehicle,24.9,12500,0,0.0,4.17,3.1,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Setiap hari,2,5,4,3,3,1
159,1b9cbebc-04fa-5fd5-ac43-2db1ef6613f9,0,Termurah,time,55.1,5000,0,0.53,4.38,4.28,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Belanja/Rekreasi,Setiap hari,2,5,4,3,3,1
159,1b9cbebc-04fa-5fd5-ac43-2db1ef6613f9,1,Kendaraan Pribadi,private_vehicle,50.3,13000,0,0.0,4.23,2.67,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Belanja/Rekreasi,Setiap hari,2,5,4,3,3,0
160,70e56d97-e27a-51bc-81ed-b16abab61066,0,Rekomendasi,time,46.5,5000,0,0.96,4.36,5.0,26-35,Perempuan,Lainnya,5-10 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,4,2,4,0
160,70e56d97-e27a-51bc-81ed-b16abab61066,1,Tercepat,alternative,48.9,8000,1,0.28,3.08,3.47,26-35,Perempuan,Lainnya,5-10 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,4,2,4,0
160,70e56d97-e27a-51bc-81ed-b16abab61066,2,Kendaraan Pribadi,private_vehicle,21.4,4000,0,0.0,3.63,2.9,26-35,Perempuan,Lainnya,5-10 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,4,2,4,1
161,b4d2a829-dcb0-585c-a962-8d5adc9e67b0,0,Preferensi Saya,time,40.0,5000,0,0.9,4.18,4.36,26-35,Perempuan,Lainnya,5-10 juta,Motor,Kerja,Jarang/tidak pernah,3,4,4,2,4,1
161,b4d2a829-dcb0-585c-a962-8d5adc9e67b0,1,Kendaraan Pribadi,private_vehicle,18.8,6000,0,0.0,3.86,2.77,26-35,Perempuan,Lainnya,5-10 juta,Motor,Kerja,Jarang/tidak pernah,3,4,4,2,4,0
162,44f54f2d-66f0-50ed-b8e8-fa72877f7e16,0,Tercepat,time,49.4,10000,0,1.03,3.99,4.55,26-35,Perempuan,Lainnya,>10 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,2,2,2,3,0
162,44f54f2d-66f0-50ed-b8e8-fa72877f7e16,1,Termurah,alternative,58.6,14000,1,0.21,4.11,3.49,26-35,Perempuan,Lainnya,>10 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,2,2,2,3,0
162,44f54f2d-66f0-50ed-b8e8-fa72877f7e16,2,Kendaraan Pribadi,private_vehicle,31.9,7500,0,0.0,3.83,2.4,26-35,Perempuan,Lainnya,>10 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,2,2,2,3,1
